Cliente_ID,Total_Transacoes_2023,Total_Valor_2023,Media_Valor_2023,Total_Transacoes_2024,Total_Valor_2024,Media_Valor_2024
3002,65,43020.999887466431,661.86153673025274,48,31340.820045471191,652.93375094731653
3003,0,0,0,0,0,0
3006,0,0,0,0,0,0
3007,70,44178.970127105713,631.12814467293879,43,26072.119877338409,606.32836924042817
3016,0,0,0,0,0,0
3018,71,45396.859817504883,648.52656882149836,49,25119.840175628662,512.6497995026258
3019,61,38450.590110778809,630.33754279965262,38,16972.569965362549,446.64657803585652
3020,62,35678.040241241455,575.45226195550731,59,35672.220121383667,604.61390036243506
3021,0,0,0,0,0,0
3024,69,41821.550016403198,606.10942052758253,49,34153.360027313232,697.00734749618846
3028,0,0,0,0,0,0
3036,0,0,0,0,0,0
3039,0,0,0,0,0,0
3040,71,38138.049585342407,537.15562796256916,56,32671.350003242493,583.41696434361597
3041,64,38419.779765129089,600.30905883014202,49,28529.049810409546,582.22550633488868
3043,60,38423.160057067871,640.38600095113122,47,28766.059913635254,612.04382794968626
3055,61,38076.639862060547,624.20721085345156,56,31556.289974212646,563.50517811094016
3057,73,47758.100017547607,654.22054818558365,65,37365.079895019531,574.84738300030051
3058,64,39675.309997558594,619.92671871185303,39,24876.529920578003,637.85974155328211
3066,59,35989.549948692322,609.99237201173423,43,26632.670047283173,619.36441970425983
3067,68,46592.590026855469,685.18514745375694,53,32720.719944000244,617.37207441509895
3068,78,44439.229964256287,569.73371749046521,46,24203.439990997314,526.16173893472421
3082,66,39166.889961242676,593.43772668549514,51,31909.749864578247,625.68136989369111
3087,60,36586.52987575531,609.77549792925515,45,25983.449954986572,577.40999899970166
3089,66,38076.659999847412,576.91909090677893,40,24207.819973945618,620.71333266527222
3108,0,0,0,0,0,0
3112,0,0,0,0,0,0
3115,13,7557.1200828552246,581.31692945040186,9,5224.1999816894531,580.4666646321615
3123,56,32315.29002571106,577.05875045912603,57,37560.579811096191,658.9575405455472
3136,54,33098.530033111572,612.93574135391805,45,24939.85013961792,554.21889199150928
3137,62,42828.759986877441,690.78645140124911,52,33859.760000228882,651.14923077363233
3149,53,33619.789768218994,634.33565600413192,45,20827.229960441589,484.3541851265486
3171,1,348.79998779296875,348.79998779296875,1,732.3699951171875,732.3699951171875
3177,62,38162.269718170166,615.52047932532525,59,31074.359825134277,526.68406483278432
3191,67,43520.069915771484,649.55328232494753,52,34167.790229797363,669.95667117249729
3194,67,39319.129835128784,586.85268410639981,48,31746.380073547363,661.38291819890344
3195,62,39612.680044174194,638.91419426087407,46,29834.500030517578,648.57608761994732
3198,0,0,0,0,0,0
3199,0,0,0,0,0,0
3201,0,0,0,0,0,0
3205,0,0,0,0,0,0
3208,0,0,0,0,0,0
3209,0,0,0,0,0,0
3213,71,47237.169894695282,674.81671278136116,40,22245.269886016846,556.13174715042112
3214,57,34302.459882736206,601.79754180238956,43,27671.110023498535,643.51418659298918
3222,0,0,0,0,0,0
3223,69,40475.279880523682,586.59825913802433,43,22683.359931945801,527.51999841734425
3225,65,37185.800164222717,572.08923329573406,50,33977.760052680969,679.55520105361938
3236,0,0,0,0,0,0
3237,20,12207.320148468018,610.3660074234009,9,3403.0000152587891,378.11111280653211
3238,66,38456.149890422821,582.66893773367906,41,24241.950084686279,591.26707523625066
3239,63,38529.410179138184,611.57793935139978,52,29036.410041809082,558.39250080402076
3241,0,0,0,0,0,0
3251,12,5571.1899490356445,464.26582908630371,13,7910.5501222610474,608.50385555854211
3252,0,0,0,0,0,0
3255,13,8600.0099563598633,661.53922741229712,9,4242.7000074386597,471.41111193762885
3257,54,30930.989945411682,572.79611010021631,46,27374.190095901489,595.09108904133677
3269,69,37813.569676399231,548.02274893332219,47,31296.270057678223,665.87808633357918
3271,69,40991.469985961914,594.07927515886831,55,30722.529961585999,568.93574002937032
3273,0,0,0,0,0,0
3275,75,47992.30002117157,639.89733361562094,54,31625.759851455688,585.66221947140161
3276,0,0,0,0,0,0
3278,52,30851.21010017395,593.29250192642212,39,21029.159898757935,539.20922817328039
3279,62,43356.030048370361,699.29080723178004,43,26157.340166091919,608.31023642074229
3290,0,0,0,0,0,0
3305,64,37412.629928588867,584.57234263420105,45,24733.819931030273,549.64044291178391
3307,61,36628.650039672852,600.46967278152215,42,27081.789953231812,644.8045226959955
3310,59,50277.849998474121,852.16694912668004,50,26811.569868087769,536.2313973617554
3317,53,34766.699929237366,655.97547036296919,46,27475.500089645386,597.29348020968234
3318,0,0,0,0,0,0
3321,62,38518.519926071167,621.26645042050268,46,30747.330163955688,668.42022095555842
3328,11,9496.1399078369141,863.28544616699219,8,3984.8200531005859,498.10250663757324
3331,0,0,0,0,0,0
3333,54,38369.420021057129,710.54481520476168,39,20078.759874343872,514.83999677804798
3334,9,4596.2400178909302,510.69333532121448,12,8477.5699157714844,706.46415964762366
3336,67,42792.560077667236,638.69492653234681,50,32446.079814910889,648.92159629821776
3337,45,24097.939826965332,535.50977393256289,44,25506.390068054199,579.69068336486816
3344,0,0,0,0,0,0
3346,0,0,0,0,0,0
3365,58,32847.939945220947,566.34379215898184,55,31538.680236816406,573.43054976029828
3366,73,44342.759847640991,607.43506640604096,48,27262.640020370483,580.05617064618048
3370,50,30069.580264568329,601.39160529136655,51,29428.440031051636,577.02823590297328
3371,14,12742.000030517578,910.1428593226841,10,5864.3300170898438,586.43300170898442
3374,54,36694.609878540039,679.52981256555631,39,25954.819843292236,665.50820111005737
3384,68,42600.680008888245,626.48058836600364,43,27999.9700050354,651.16209314035814
3385,0,0,0,0,0,0
3390,57,31947.660064697266,560.48526429293452,48,28516.979942321777,594.10374879837036
3391,0,0,0,0,0,0
3393,0,0,0,0,0,0
3396,0,0,0,0,0,0
3413,92,55519.180070877075,603.46934859648991,51,34867.390117645264,683.67431603226009
3414,0,0,0,0,0,0
3416,49,27210.1599817276,566.8783329526583,47,31900.100204467773,678.72553626527178
3418,62,35139.029973983765,566.75854796748013,37,23940.380016326904,647.03729773856503
3422,66,35506.169933319092,537.9722717169559,40,23083.230239868164,577.08075599670406
3423,61,39647.970151424408,649.96672379384279,50,28350.319995880127,567.00639991760249
3427,66,47099.400203704834,713.62727581370962,43,47878.170016288757,1113.4458143322968
3443,72,49658.430034637451,699.41450753010497,53,31455.299976348877,593.49622596884672
3454,57,33179.299825668335,582.0929793976901,50,30822.78017616272,616.45560352325435
3456,61,37444.660242080688,613.84688921443751,52,37218.159772872925,715.73384178601782
3458,66,38918.54995059967,589.67499925151014,39,24023.630123138428,615.99051597790844
3461,67,40126.849987030029,598.90820876164219,50,28855.850284576416,588.89490376686558
3467,56,32413.359855651855,578.80999742235451,48,26660.200065612793,555.42083470026648
3469,70,40886.839939117432,584.09771341596331,55,54649.578990936279,993.6287089261142
3473,60,41349.760116577148,689.16266860961912,47,27194.329716682434,578.60275992941354
3478,0,0,0,0,0,0
3483,52,31768.260147094727,610.92807975182166,53,30114.619960784912,568.20037661858328
3486,70,41653.200046539307,595.04571495056155,29,18999.94998550415,655.17068915531559
3487,0,0,0,0,0,0
3488,55,31496.280219078064,572.65964034687386,42,21655.670169830322,515.61119451976958
3491,66,40465.329929351807,613.11105953563344,51,31110.310031890869,610.00607905668369
3492,66,43688.219793319702,661.94272414120758,46,25332.430041313171,550.70500089811242
3501,56,33079.299854278564,590.70178311211725,48,24643.710014343262,513.41062529881799
3503,59,32453.379856109619,550.05728569677319,70,41789.279788970947,596.98971127101356
3505,0,0,0,0,0,0
3506,69,42079.59001159668,609.84913060285044,45,28087.119789123535,624.15821753607861
3508,0,0,0,0,0,0
3511,0,0,0,0,0,0
3521,54,33264.680107116699,616.01259457623519,56,32329.320192337036,577.30928914887568
3526,0,0,0,0,0,0
3532,57,35015.880029678345,614.31368473119903,52,30067.54997253418,578.22211485642651
3538,48,28872.359996795654,601.5074999332428,44,27313.729974746704,620.76659033515239
3539,29,16898.340003967285,582.70137944714781,12,9622.309886932373,801.85915724436438
3546,6,4267.2300109863281,711.20500183105469,8,3795.9499588012695,474.49374485015869
3547,74,44383.049919128418,599.77094485308669,42,27182.770008087158,662.99439044115024
3553,73,45289.170408248901,620.3995946335466,56,28880.450061798096,515.72232253210882
3554,0,0,0,0,0,0
3557,66,42394.740197181702,642.34454844214702,51,33676.230043411255,673.52460086822509
3558,0,0,0,0,0,0
3561,11,5867.0599594116211,586.70599594116209,11,7581.1198959350586,689.19271781227803
3564,62,38867.980114936829,626.90290507962629,52,33503.789966583252,656.93705816829902
3578,60,32000.60015296936,533.34333588282266,51,32895.840042114258,657.91680084228517
3586,0,0,0,0,0,0
3590,59,35851.609802246094,607.65440342789987,57,26704.760044574738,468.50456218552171
3593,63,36925.490198135376,586.11889203389489,42,24567.079862594604,584.93047291891912
3596,0,0,0,0,0,0
3597,64,38774.280106544495,605.84812666475773,38,24112.169929504395,651.68026836498359
3604,61,35567.180070877075,583.06852575208325,58,28046.939964294434,483.56793041886954
3605,50,29916.559986114502,598.33119972229008,46,30492.350017547607,662.87717429451322
3611,68,43712.550091743469,642.83161899622746,43,28326.370002746582,658.75279076154845
3612,51,31541.540124893188,618.46157107633701,56,29490.879856109619,526.62285457338601
3613,64,34850.910160064697,544.54547125101089,50,31174.70997428894,623.49419948577884
3614,58,36579.230188369751,630.67638255809914,52,34186.210250854492,657.42712020874023
3621,71,43491.119770050049,612.55098267676124,42,28484.819904327393,678.20999772208074
3629,63,39328.269979476929,624.2582536424909,59,34963.240043640137,592.5972888752566
3634,0,0,0,0,0,0
3639,66,36183.060123443604,548.2281836885395,43,26359.28006029129,613.00651303002996
3640,0,0,0,0,0,0
3641,56,29576.779986381531,528.15678547109871,44,22158.279806137085,503.59726832129741
3649,2,2084.4700927734375,1042.2350463867188,1,1173.47998046875,1173.47998046875
3650,62,37685.250016212463,607.82661316471717,47,28600.899923324585,608.52978560265069
3653,55,35441.8000831604,644.39636514837093,38,20731.92005443573,545.57684353778234
3658,16,8643.6700057983398,540.22937536239624,12,9505.4799423217773,792.12332852681482
3659,0,0,0,0,0,0
3661,57,34264.409986495972,601.1299997630872,59,34082.120087623596,577.66305233260334
3662,0,0,0,0,0,0
3671,62,37322.059850692749,622.03433084487915,35,24878.620067596436,710.81771621704104
3678,70,44957.689924240112,642.25271320343018,55,33202.099847793579,603.67454268715596
3680,57,34644.039933204651,607.79017426674829,50,30256.369869232178,605.12739738464359
3696,79,45619.219790458679,577.45847836023643,50,33799.570014953613,675.99140029907221
3699,59,38235.410060882568,648.05779764207739,39,23201.959852218628,594.92204749278528
3707,0,0,0,0,0,0
3709,62,41157.669790267944,674.71589820111387,40,44550.58918762207,1113.7647296905518
3710,0,0,0,0,0,0
3720,64,33795.210000514984,528.05015625804663,44,29597.999984741211,672.68181783502757
3722,0,0,0,0,0,0
3723,48,30323.129863739014,631.73187216122949,41,24091.660158634186,587.6014672837606
3725,0,0,0,0,0,0
3726,0,0,0,0,0,0
3728,67,37771.699960708618,563.75671583147187,44,23686.25991153717,538.32408889857209
3736,69,41632.429741859436,603.36854698347008,48,29539.090047836304,615.39770932992303
3741,83,48756.540027618408,587.42819310383629,42,24632.76997756958,586.49452327546624
3744,59,36747.259893417358,622.83491344775189,51,34864.279720306396,683.61332784914498
3748,0,0,0,0,0,0
3752,61,34969.309993743896,573.2673769466212,39,21493.609939575195,551.11820357885119
3760,0,0,0,0,0,0
3769,72,50758.020072937012,704.97250101301404,63,37420.559917449951,593.97714154682467
3779,67,35650.250044822693,532.09328425108492,46,31337.199771881104,681.24347330176317
3783,0,0,0,0,0,0
3785,71,42110.999839782715,593.11267379975652,48,26766.770029067993,557.64104227224982
3788,0,0,0,0,0,0
3793,0,0,0,0,0,0
3794,55,32771.679782867432,595.84872332486236,47,30476.099938869476,648.42765827381868
3800,63,37508.339945793152,595.37047533005,53,29318.679920196533,553.18264000370823
3801,62,37023.260062217712,597.14935584222121,51,31938.859985351563,626.25215657552087
3802,69,42462.959825515747,615.40521486254704,46,24420.329936027527,530.87673773972881
3813,67,41413.43989276886,618.11104317565457,51,30623.210246086121,600.45510286443368
3814,59,33551.319989204407,568.66644049498996,53,29821.360116958618,562.66717201808717
3815,80,46521.609882354736,588.88113775132581,31,15997.800106048584,516.05806793705108
3818,67,40717.409969329834,607.7225368556692,47,29568.95986366272,629.12680560984506
3825,0,0,0,0,0,0
3828,0,0,0,0,0,0
3836,66,40142.599918365479,608.22121088432539,42,27683.260093688965,659.12524032592773
3838,61,39081.980056762695,640.68819765184742,44,28040.029815673828,637.27340490167796
3843,59,32268.959946632385,546.93152451919298,58,33954.769990921021,585.42706880898311
3846,0,0,0,0,0,0
3858,59,31503.019979476929,533.94949117757506,45,25732.120180606842,571.82489290237424
3868,56,30623.810089111328,546.85375159127375,60,41536.510036468506,692.27516727447505
3872,70,42428.330067634583,606.11900096620832,40,23220.090036392212,580.5022509098053
3879,57,35178.670074462891,617.16965042917354,32,16071.789947509766,502.24343585968018
3888,81,57117.559703826904,705.15505807193711,55,34199.719905853271,621.81308919733226
3894,61,34607.120014190674,567.32983629820774,50,30981.640100002289,619.63280200004579
3901,53,33829.069894790649,638.28433763755947,29,18035.000011444092,621.89655211876175
3903,66,40981.689968109131,620.93469648650193,42,28065.420229911804,668.22429118837624
3907,0,0,0,0,0,0
3911,64,42403.569952964783,662.55578051507473,46,26192.54996919632,569.40326019991994
3915,0,0,0,0,0,0
3918,64,42037.220090866089,656.83156391978264,68,46120.930238723755,688.37209311527988
3926,68,34497.810152053833,507.32073753020342,43,27583.589805603027,641.47883268844248
3927,64,39355.37006187439,614.92765721678734,50,34052.65002822876,681.0530005645752
3928,67,39844.170074462891,594.68910558899836,43,24008.210150718689,558.33046862136484
3931,0,0,0,0,0,0
3937,0,0,0,0,0,0
3938,0,0,0,0,0,0
3943,15,10935.329971313477,729.02199808756507,15,8626.6200408935547,575.10800272623703
3945,0,0,0,0,0,0
3946,62,33995.059947013855,548.30741850022343,36,20765.819927215576,576.82833131154382
3952,0,0,0,0,0,0
3955,0,0,0,0,0,0
3957,21,10964.429873466492,522.11570826030913,11,8644.6700744628906,785.87909767844462
3959,54,31228.189956665039,578.29981401231555,44,28867.780227661133,656.08591426502574
3965,0,0,0,0,0,0
3969,78,45653.789833068848,585.30499785985705,54,30805.990072250366,570.48129763426607
3970,74,45827.84974861145,619.29526687312773,55,33055.760059833527,601.01381926970043
3971,63,37827.310037612915,600.43349266052246,48,28029.830139160156,583.95479456583655
3977,17,8341.7599334716797,490.69176079245176,5,2857.7300338745117,571.54600677490237
3991,8,6556.9300537109375,819.61625671386719,4,2431.1499633789063,607.78749084472656
3998,56,35563.999942779541,635.07142754963468,39,24867.989978790283,637.6407686869303
4005,4,1948.3100128173828,487.0775032043457,4,1401.3500099182129,350.33750247955322
4006,0,0,0,0,0,0
4010,9,4085.6999320983887,453.96665912204321,13,7094.0900268554688,545.69923283503601
4016,0,0,0,0,0,0
4017,51,29901.140098571777,586.29686467787803,55,29475.109879493713,535.9110887180675
4018,0,0,0,0,0,0
4021,50,27155.410079956055,543.10820159912112,51,32251.520000457764,632.38274510701501
4027,0,0,0,0,0,0
4031,49,25293.600049972534,516.19591938719452,49,27098.30993270874,553.02673332058657
4032,0,0,0,0,0,0
4035,15,9442.1100769042969,629.4740051269531,8,4407.4500045776367,550.93125057220459
4039,0,0,0,1,1089.27001953125,1089.27001953125
4041,0,0,0,0,0,0
4045,61,35036.15037727356,583.93583962122602,43,27091.570025444031,630.03651221962866
4046,0,0,0,0,0,0
4048,73,45526.389766693115,623.64917488620711,53,29305.660396575928,552.9369886146402
4052,53,31042.899971008301,585.71509379260942,57,32526.620082855225,570.64245759395135
4062,78,47732.789699554443,611.9588423019801,43,24475.710006713867,569.20255829567134
4067,63,33588.599843978882,533.15237847585524,37,26925.43994140625,727.71459301097968
4068,9,4886.7700347900391,542.97444831000439,9,3808.3000173568726,423.14444637298584
4086,12,6142.100040435791,511.84167003631592,5,2439.3900299072266,487.87800598144531
4090,60,38471.559862136841,641.19266436894736,42,26292.690291404724,626.01643550963627
4101,0,0,0,0,0,0
4104,54,32236.850246429443,596.97870826721191,46,25428.419995307922,552.79173902843308
4108,57,33836.459927558899,593.62210399226137,56,32885.029851913452,597.90963367115364
4117,57,31838.790318489075,558.57526874542236,60,36833.45013999939,613.89083566665647
4118,68,46465.019967079163,683.30911716292883,52,32100.819997787476,617.32346149591297
4120,61,63175.551063537598,1035.6647715334032,47,24426.570016860962,519.71425567789277
4127,0,0,0,0,0,0
4140,5,1564.589958190918,312.91799163818359,5,3508.0900268554688,701.61800537109377
4144,68,41867.890029907227,615.70426514569454,46,46950.259630203247,1020.6578180478966
4146,74,42784.970104217529,578.17527167861522,53,32564.500032424927,614.42452891367782
4150,60,34645.570007324219,577.42616678873696,52,33951.039970397949,652.90461481534521
4154,0,0,0,0,0,0
4163,19,12441.209976196289,654.80052506296261,6,4024.9900054931641,670.83166758219397
4164,79,51286.930263519287,649.20164890530748,48,27325.309852600098,569.27728859583533
4165,0,0,0,0,0,0
4182,74,46920.580167770386,634.06189415905931,38,18337.750106811523,482.57237123188219
4186,0,0,0,0,0,0
4187,62,35389.490169525146,570.79822854072813,53,31517.020099639893,594.66075659697913
4188,55,41473.519744873047,754.06399536132813,49,28803.450015068054,587.82551051159294
4189,51,32479.629817962646,636.85548662671852,51,35403.169891357422,694.17980179132201
4190,0,0,0,0,0,0
4195,65,38694.719925880432,595.30338347508359,42,26489.770160675049,630.70881334940589
4198,0,0,0,0,0,0
4201,62,38493.759948730469,620.86709594726563,45,26541.559967041016,589.81244371202251
4202,58,35996.010051727295,620.62086296081543,51,32071.069835186005,641.42139670372012
4204,51,27323.880012512207,535.76235318651391,46,28727.819969177246,624.5178254168967
4209,0,0,0,0,0,0
4212,12,8424.2900238037109,702.02416865030921,4,1761.0800018310547,440.27000045776367
4214,11,7397.6799926757813,672.51636297052562,8,4223.7300224304199,527.96625280380249
4215,80,47807.829828262329,597.59787285327911,49,28118.020126342773,585.79208596547448
4223,66,33609.470028877258,517.06876967503479,59,35144.81002664566,595.67474621433325
4225,22,14107.38996887207,641.24499858509409,8,5153.170093536377,644.14626169204712
4226,76,46686.490127563477,614.29592273109836,50,25483.490119934082,509.66980239868167
4230,77,62575.409199714661,812.66765194434629,57,34774.61017036438,610.08088018183128
4236,57,38233.489883422852,670.76298041092718,47,26025.110027313232,553.72574526198366
4237,64,42335.690006256104,661.49515634775162,47,27261.85009098053,580.03936363788364
4246,0,0,0,0,0,0
4247,63,38854.219953536987,616.73365005614266,49,27907.419982910156,569.53918332469709
4248,54,29732.420056343079,550.60037141376074,41,27026.430320739746,659.18122733511575
4251,10,7731.1300048828125,773.11300048828127,15,10567.429988861084,754.81642777579168
4253,56,34129.46978187561,609.45481753349304,48,33755.050165176392,703.23021177450812
4255,12,7755.2099609375,646.26749674479163,13,8360.0999755859375,643.08461350661059
4268,56,36526.089973449707,652.25160666874478,50,23493.110046386719,469.86220092773436
4269,20,12536.400039672852,626.82000198364256,11,6951.7300262451172,631.97545693137431
4272,65,39515.940040588379,617.43656313419342,45,27019.509979248047,600.43355509440107
4274,75,51888.359958648682,691.84479944864904,39,25591.309982299805,656.18743544358472
4278,0,0,0,0,0,0
4285,0,0,0,0,0,0
4286,74,40266.460094451904,544.14135262772845,50,29864.75993680954,597.29519873619074
4287,19,10458.770011901855,550.46157957378182,17,12321.039901733398,770.0649938583374
4290,53,28648.349999427795,540.53490564958099,52,37709.569969177246,725.18403786879321
4291,64,38186.330339431763,596.66141155362129,43,26657.06007194519,619.93162958012067
4294,66,42375.289961338043,642.04984789906121,47,28991.370090484619,616.83766149967278
4296,73,47180.989959716797,646.31493095502458,43,25541.750032424927,593.99418680057966
4297,69,40806.209976196289,591.39434748110568,33,22488.419921875,681.4672703598485
4306,79,49601.429874420166,627.86620094202738,55,28661.820093154907,521.12400169372563
4308,70,40339.670074462891,576.28100106375553,49,28849.200029373169,601.02500061194098
4313,0,0,0,0,0,0
4314,0,0,0,0,0,0
4321,0,0,0,0,0,0
4322,12,4829.6299676895142,402.46916397412616,7,4414.6500244140625,630.66428920200894
4329,63,35009.610023498535,555.70809561108786,56,30956.999797821045,552.80356781823298
4335,54,31493.979835510254,583.22184880574548,53,31418.449928283691,604.20096015930176
4340,54,30191.620015144348,559.10407435452498,42,22364.300086975098,532.483335404169
4347,58,30905.099893569946,532.84654988913701,44,22824.799880981445,518.74545184048736
4354,17,11335.789993286133,666.81117607565488,14,7733.3499870300293,552.38214193071633
4358,60,33547.440053939819,559.124000898997,50,33672.010036468506,673.44020072937008
4360,0,0,0,0,0,0
4362,23,11072.160034179688,481.39826235563856,6,3695.7200164794922,615.9533360799154
4364,56,36206.450096130371,646.54375171661377,48,30603.630077362061,637.57562661170959
4379,0,0,0,0,0,0
4389,0,0,0,0,0,0
4392,67,42582.160140991211,635.55462897001803,49,25234.040018081665,514.98040853227883
4409,67,42788.189956665039,638.62970084574681,55,32480.430070400238,590.55327400727708
4413,64,33763.559864044189,527.55562287569046,51,30567.170033454895,599.35627516578222
4424,0,0,0,0,0,0
4432,0,0,0,0,0,0
4435,72,41166.999984741211,571.7638886769613,47,30200.690064430237,642.56787371128166
4436,0,0,0,0,0,0
4443,0,0,0,0,0,0
4458,73,66865.22974395752,915.96205128708925,51,34571.150239944458,677.86569097930305
4466,58,33141.970283508301,571.41328075014314,46,47500.26945734024,1032.61455342044
4467,70,40842.130158424377,583.45900226320543,56,36309.169914245605,648.37803418295721
4469,45,66307.920845031738,1473.5093521118165,55,34882.639984130859,634.22981789328833
4475,0,0,0,0,0,0
4479,67,38430.74008846283,582.28394073428535,47,40388.83056640625,859.33682056183511
4481,69,40214.999814987183,591.39705610275269,41,23518.010013580322,573.61000033122741
4485,0,0,0,0,0,0
4486,0,0,0,0,0,0
4487,0,0,0,0,0,0
4514,79,44305.979890823364,560.83518849143502,34,21401.350282669067,629.45147890203134
4515,0,0,0,0,0,0
4523,63,53547.040390014648,849.95302206372457,37,22451.19997215271,606.7891884365597
4524,21,14816.540060997009,705.54952671414333,13,8424.4100494384766,648.03154226449817
4533,0,0,0,0,0,0
4538,71,48941.809611797333,689.32126213799063,46,26336.959899425507,572.54260650925016
4542,69,39382.409869194031,570.75956332165265,46,29140.430037498474,633.48760951083636
4543,47,29283.450080871582,623.05212938024647,42,22555.41007900238,537.03357330958045
4544,10,6844.8600311279297,684.48600311279301,5,3241.2699584960938,648.25399169921877
4555,59,33788.240062713623,572.68203496124784,51,28889.120139122009,566.45333606121585
4557,78,50654.520335197449,649.41692737432629,46,25875.59001159668,562.51282633905828
4564,62,39725.809866428375,640.73886881336091,47,26426.919996261597,562.27489353748081
4569,58,33123.850040435791,571.10086276613436,48,29007.009830474854,604.31270480155945
4573,0,0,0,0,0,0
4587,72,44567.100204467773,618.9875028398302,57,35193.529808044434,617.43034750955144
4589,0,0,0,0,0,0
4595,0,0,0,0,0,0
4596,52,33227.679800033569,638.99384230833789,41,25956.380089759827,633.08244121365431
4605,69,37031.580101013184,536.68956668135047,45,29916.350088119507,664.80777973598902
4609,0,0,0,0,0,0
4615,46,30138.179956436157,655.17782513991642,46,24300.580098152161,528.27348039461219
4628,3,1527.8500213623047,509.28334045410156,2,1188.72998046875,594.364990234375
4629,0,0,0,0,0,0
4638,0,0,0,0,0,0
4643,78,48513.579708099365,621.96897061665857,50,29596.230041503906,591.92460083007813
4644,0,0,0,0,0,0
4645,69,44151.229740142822,639.87289478467858,25,14979.960011482239,599.19840045928959
4649,58,35155.23015499115,606.12465784467497,46,25456.890060424805,553.41065348749578
4653,53,34805.999866485596,656.7169786129358,41,27128.579853057861,661.67267934287463
4669,8,4724.7699584960938,590.59624481201172,5,3993.3900146484375,798.67800292968752
4670,0,0,0,0,0,0
4672,76,46737.359954833984,614.96526256360505,58,35843.849779129028,617.99740998498328
4674,0,0,0,0,0,0
4686,0,0,0,0,0,0
4688,58,30254.600267887115,521.63103910150198,45,28494.9400806427,647.61227456006134
4693,62,40917.969791412354,659.96725470019931,50,33548.370227813721,670.96740455627446
4698,0,0,0,0,0,0
4705,5,2221.3499989509583,444.26999979019166,1,567.95001220703125,567.95001220703125
4709,0,0,0,0,0,0
4710,17,10273.62003326416,604.33059019200937,15,8060.5200004577637,537.36800003051758
4711,52,31020.530078887939,596.54865536322961,48,29908.369962692261,623.09104088942206
4714,57,37897.599928855896,664.87017419045435,44,22556.549973487854,512.64886303381491
4716,72,67800.280361175537,941.67056057188245,44,31014.580101013184,704.87682047757232
4727,61,36125.809856414795,592.22639108876717,43,24658.50985622406,573.4537175866061
4729,63,52564.819527626038,834.36221472422278,60,34229.079889297485,570.48466482162473
4738,0,0,0,0,0,0
4755,67,42433.989891052246,633.34313270227233,45,25661.740009307861,570.26088909573025
4758,67,44161.329830169678,659.12432582342808,51,28022.109847545624,549.45313426560051
4763,60,43146.280044555664,719.10466740926108,44,28121.130079269409,639.11659271066844
4768,57,36394.469848632813,638.49947102864587,41,25282.019866943359,616.63463090105756
4769,0,0,0,0,0,0
4773,0,0,0,0,0,0
4774,60,37661.850292205811,627.69750487009685,46,25571.170016765594,555.89500036446941
4779,73,45209.880104064941,627.91500144534643,45,24709.409896850586,549.0979977077908
4798,58,29720.960218429565,512.43034859361319,33,16249.859919548035,492.41999756206167
4799,0,0,0,0,0,0
4801,61,38704.790088653564,634.50475555169783,49,28511.659923553467,581.87061068476464
4802,66,38816.669981956482,588.13136336297703,45,28482.760052680969,632.9502233929104
4803,4,1328.5699768066406,332.14249420166016,3,2429.8199462890625,809.93998209635413
4805,0,0,0,0,0,0
4810,62,35829.460063934326,577.89451716023109,47,30020.599925994873,638.73616863818881
4814,65,42512.200017929077,654.03384642967808,55,32081.959941864014,583.30836257934573
4819,74,41298.999856948853,558.09459266147098,53,29047.650098323822,548.06886977969475
4827,60,36521.759960174561,608.69599933624272,49,31859.919843673706,650.20244578925929
4828,57,44094.870368003845,773.59421698252356,51,28595.639799118042,560.69881959054987
4830,0,0,0,0,0,0
4833,0,0,0,0,0,0
4836,0,0,0,0,0,0
4837,17,10046.740074157715,590.98471024457149,7,3588.6799774169922,512.66856820242742
4838,7,4525.7500305175781,646.53571864536832,14,7617.5599517822266,544.11142512730191
4840,14,10819.639999389648,772.83142852783203,10,4479.0899314880371,447.90899314880369
4845,52,31626.319900512695,608.19845962524414,43,24383.960075378418,567.06883896228874
4852,50,50194.359928607941,1003.8871985721588,40,26519.330034255981,662.98325085639954
4859,0,0,0,0,0,0
4863,72,43877.419948577881,609.40861039691504,51,29398.280061721802,576.4368639553295
4871,0,0,0,0,0,0
4885,65,36718.009929656982,564.89246045626123,61,37802.630049705505,619.71524671648365
4886,56,34234.410026550293,611.32875047411233,59,37789.130004882813,640.49372889631888
4890,0,0,0,0,0,0
4891,0,0,0,0,0,0
4893,0,0,0,0,0,0
4896,49,27603.409990310669,563.33489776144222,44,26978.139877319336,613.13954266634858
4899,72,40726.399817466736,565.64444190926019,50,26975.150188446045,539.50300376892085
4908,76,44046.350090026855,579.5572380266691,50,33629.180034637451,672.58360069274897
4928,58,35964.679780006409,620.08068586217951,51,28955.479831695557,579.10959663391111
4932,2,1664.6099853515625,832.30499267578125,1,206.03999328613281,206.03999328613281
4936,61,32977.600047111511,540.61639421494283,44,23851.109890937805,554.67697420785589
4941,49,28969.909797668457,591.22264893200929,48,26962.1702003479,561.71187917391455
4945,62,39620.280099868774,639.03677580433509,46,29914.089962005615,650.3063035218612
4957,58,33768.599794387817,592.4315753401371,53,31958.510087966919,602.99075637673434
4975,60,38544.649909973145,642.41083183288572,51,31120.419910430908,610.20431196923346
4983,51,31507.219944000244,617.78862635294593,51,30443.550012588501,596.93235318800987
4986,0,0,0,0,0,0
