Cliente_ID,Renda_Anual,Limite_Cartao,Produto_Mastercard,Mediana_Renda,Mediana_Limite
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
9280,117800,15000,Black,86700,24000
1499,120300,15000,Platinum,86700,24000
1499,120300,15000,Platinum,86700,24000
1499,120300,15000,Platinum,86700,24000
1499,120300,15000,Platinum,86700,24000
1499,120300,15000,Platinum,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
6040,129100,15000,Black,86700,24000
5433,124600,15000,Platinum,86700,24000
5433,124600,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
7375,126900,15000,Platinum,86700,24000
9152,127600,15000,Platinum,86700,24000
9152,127600,15000,Platinum,86700,24000
9152,127600,15000,Platinum,86700,24000
9152,127600,15000,Platinum,86700,24000
3337,124300,15000,Black,86700,24000
3337,124300,15000,Black,86700,24000
3337,124300,15000,Black,86700,24000
3337,124300,15000,Black,86700,24000
5433,124600,15000,Platinum,86700,24000
5433,124600,15000,Platinum,86700,24000
5433,124600,15000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
5556,129200,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
1784,127900,16000,Platinum,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
7497,129800,16000,Black,86700,24000
1269,118300,16000,Platinum,86700,24000
1269,118300,16000,Platinum,86700,24000
1269,118300,16000,Platinum,86700,24000
1269,118300,16000,Platinum,86700,24000
1269,118300,16000,Platinum,86700,24000
1269,118300,16000,Platinum,86700,24000
1269,118300,16000,Platinum,86700,24000
1269,118300,16000,Platinum,86700,24000
1269,118300,16000,Platinum,86700,24000
1269,118300,16000,Platinum,86700,24000
1269,118300,16000,Platinum,86700,24000
1269,118300,16000,Platinum,86700,24000
1269,118300,16000,Platinum,86700,24000
1269,118300,16000,Platinum,86700,24000
1269,118300,16000,Platinum,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
3458,116200,16000,Black,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
1542,112800,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
3769,112900,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1194,113600,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
1586,111900,16000,Platinum,86700,24000
2105,95000,16000,Platinum,86700,24000
2105,95000,16000,Platinum,86700,24000
2105,95000,16000,Platinum,86700,24000
2105,95000,16000,Platinum,86700,24000
2105,95000,16000,Platinum,86700,24000
2105,95000,16000,Platinum,86700,24000
2105,95000,16000,Platinum,86700,24000
2105,95000,16000,Platinum,86700,24000
2105,95000,16000,Platinum,86700,24000
2105,95000,16000,Platinum,86700,24000
2105,95000,16000,Platinum,86700,24000
2105,95000,16000,Platinum,86700,24000
2105,95000,16000,Platinum,86700,24000
2105,95000,16000,Platinum,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
3307,89700,16000,Platinum,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
9499,95900,16000,Black,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
1184,100300,16000,Platinum,86700,24000
